REGION,PROCESSDAY,PROCESSDAY_HOUR,ORDER_COUNT,FISCALYEAR,FISCALQUARTER,FISCALMONTH,FISCALWEEK,DAYNUM
APJ,20240615,13,45,FY25,Q2,M05,WK20,Saturday 
EMEA,20240615,14,60,FY25,Q2,M05,WK20,Saturday 
DAO,20240615,14,229,FY25,Q2,M05,WK20,Saturday 
APJ,20240615,14,29,FY25,Q2,M05,WK20,Saturday 
APJ,20240615,15,37,FY25,Q2,M05,WK20,Saturday 
EMEA,20240615,15,75,FY25,Q2,M05,WK20,Saturday 
DAO,20240615,15,270,FY25,Q2,M05,WK20,Saturday 
DAO,20240615,16,356,FY25,Q2,M05,WK20,Saturday 
EMEA,20240615,16,62,FY25,Q2,M05,WK20,Saturday 
APJ,20240615,16,36,FY25,Q2,M05,WK20,Saturday 
DAO,20240615,17,332,FY25,Q2,M05,WK20,Saturday 
APJ,20240615,17,10,FY25,Q2,M05,WK20,Saturday 
EMEA,20240615,17,32,FY25,Q2,M05,WK20,Saturday 
EMEA,20240615,18,41,FY25,Q2,M05,WK20,Saturday 
APJ,20240615,18,6,FY25,Q2,M05,WK20,Saturday 
DAO,20240615,18,275,FY25,Q2,M05,WK20,Saturday 
APJ,20240615,19,1,FY25,Q2,M05,WK20,Saturday 
DAO,20240615,19,311,FY25,Q2,M05,WK20,Saturday 
EMEA,20240615,19,40,FY25,Q2,M05,WK20,Saturday 
EMEA,20240615,20,37,FY25,Q2,M05,WK20,Saturday 
DAO,20240615,20,289,FY25,Q2,M05,WK20,Saturday 
APJ,20240615,20,4,FY25,Q2,M05,WK20,Saturday 
APJ,20240615,21,6,FY25,Q2,M05,WK20,Saturday 
DAO,20240615,21,251,FY25,Q2,M05,WK20,Saturday 
EMEA,20240615,21,59,FY25,Q2,M05,WK20,Saturday 
EMEA,20240615,22,26,FY25,Q2,M05,WK20,Saturday 
APJ,20240615,22,14,FY25,Q2,M05,WK20,Saturday 
DAO,20240615,22,296,FY25,Q2,M05,WK20,Saturday 
DAO,20240615,23,206,FY25,Q2,M05,WK20,Saturday 
EMEA,20240615,23,9,FY25,Q2,M05,WK20,Saturday 
APJ,20240615,23,30,FY25,Q2,M05,WK20,Saturday 
APJ,20240616,00,31,FY25,Q2,M05,WK20,Sunday   
DAO,20240616,00,234,FY25,Q2,M05,WK20,Sunday   
EMEA,20240616,00,3,FY25,Q2,M05,WK20,Sunday   
APJ,20240616,01,47,FY25,Q2,M05,WK20,Sunday   
DAO,20240616,01,170,FY25,Q2,M05,WK20,Sunday   
EMEA,20240616,01,4,FY25,Q2,M05,WK20,Sunday   
APJ,20240616,02,60,FY25,Q2,M05,WK20,Sunday   
DAO,20240616,02,240,FY25,Q2,M05,WK20,Sunday   
EMEA,20240616,02,8,FY25,Q2,M05,WK20,Sunday   
APJ,20240616,03,61,FY25,Q2,M05,WK20,Sunday   
DAO,20240616,03,149,FY25,Q2,M05,WK20,Sunday   
EMEA,20240616,03,5,FY25,Q2,M05,WK20,Sunday   
APJ,20240616,04,61,FY25,Q2,M05,WK20,Sunday   
DAO,20240616,04,151,FY25,Q2,M05,WK20,Sunday   
EMEA,20240616,04,2,FY25,Q2,M05,WK20,Sunday   
APJ,20240616,05,63,FY25,Q2,M05,WK20,Sunday   
DAO,20240616,05,83,FY25,Q2,M05,WK20,Sunday   
EMEA,20240616,05,6,FY25,Q2,M05,WK20,Sunday   
APJ,20240616,06,59,FY25,Q2,M05,WK20,Sunday   
DAO,20240616,06,83,FY25,Q2,M05,WK20,Sunday   
EMEA,20240616,06,15,FY25,Q2,M05,WK20,Sunday   
APJ,20240616,07,88,FY25,Q2,M05,WK20,Sunday   
DAO,20240616,07,77,FY25,Q2,M05,WK20,Sunday   
EMEA,20240616,07,45,FY25,Q2,M05,WK20,Sunday   
APJ,20240616,08,72,FY25,Q2,M05,WK20,Sunday   
DAO,20240616,08,30,FY25,Q2,M05,WK20,Sunday   
EMEA,20240616,08,34,FY25,Q2,M05,WK20,Sunday   
APJ,20240616,09,55,FY25,Q2,M05,WK20,Sunday   
DAO,20240616,09,23,FY25,Q2,M05,WK20,Sunday   
EMEA,20240616,09,48,FY25,Q2,M05,WK20,Sunday   
APJ,20240616,10,74,FY25,Q2,M05,WK20,Sunday   
DAO,20240616,10,24,FY25,Q2,M05,WK20,Sunday   
EMEA,20240616,10,51,FY25,Q2,M05,WK20,Sunday   
APJ,20240616,11,58,FY25,Q2,M05,WK20,Sunday   
DAO,20240616,11,63,FY25,Q2,M05,WK20,Sunday   
EMEA,20240616,11,68,FY25,Q2,M05,WK20,Sunday   
APJ,20240616,12,65,FY25,Q2,M05,WK20,Sunday   
DAO,20240616,12,90,FY25,Q2,M05,WK20,Sunday   
EMEA,20240616,12,64,FY25,Q2,M05,WK20,Sunday   
APJ,20240616,13,68,FY25,Q2,M05,WK20,Sunday   
DAO,20240616,13,129,FY25,Q2,M05,WK20,Sunday   
EMEA,20240616,13,87,FY25,Q2,M05,WK20,Sunday   
EMEA,20240616,14,71,FY25,Q2,M05,WK20,Sunday   
APJ,20240616,14,78,FY25,Q2,M05,WK20,Sunday   
DAO,20240616,14,209,FY25,Q2,M05,WK20,Sunday   
APJ,20240616,15,41,FY25,Q2,M05,WK20,Sunday   
DAO,20240616,15,254,FY25,Q2,M05,WK20,Sunday   
EMEA,20240616,15,91,FY25,Q2,M05,WK20,Sunday   
DAO,20240616,16,229,FY25,Q2,M05,WK20,Sunday   
EMEA,20240616,16,77,FY25,Q2,M05,WK20,Sunday   
APJ,20240616,16,22,FY25,Q2,M05,WK20,Sunday   
APJ,20240616,17,12,FY25,Q2,M05,WK20,Sunday   
DAO,20240616,17,283,FY25,Q2,M05,WK20,Sunday   
EMEA,20240616,17,82,FY25,Q2,M05,WK20,Sunday   
APJ,20240616,18,4,FY25,Q2,M05,WK20,Sunday   
DAO,20240616,18,332,FY25,Q2,M05,WK20,Sunday   
EMEA,20240616,18,79,FY25,Q2,M05,WK20,Sunday   
APJ,20240616,19,3,FY25,Q2,M05,WK20,Sunday   
DAO,20240616,19,294,FY25,Q2,M05,WK20,Sunday   
EMEA,20240616,19,70,FY25,Q2,M05,WK20,Sunday   
APJ,20240616,20,13,FY25,Q2,M05,WK20,Sunday   
DAO,20240616,20,317,FY25,Q2,M05,WK20,Sunday   
EMEA,20240616,20,84,FY25,Q2,M05,WK20,Sunday   
APJ,20240616,21,30,FY25,Q2,M05,WK20,Sunday   
DAO,20240616,21,273,FY25,Q2,M05,WK20,Sunday   
EMEA,20240616,21,42,FY25,Q2,M05,WK20,Sunday   
APJ,20240616,22,49,FY25,Q2,M05,WK20,Sunday   
DAO,20240616,22,263,FY25,Q2,M05,WK20,Sunday   
EMEA,20240616,22,41,FY25,Q2,M05,WK20,Sunday   
DAO,20240616,23,250,FY25,Q2,M05,WK20,Sunday   
APJ,20240616,23,100,FY25,Q2,M05,WK20,Sunday   
EMEA,20240616,23,23,FY25,Q2,M05,WK20,Sunday   
DAO,20240617,00,379,FY25,Q2,M05,WK20,Monday   
APJ,20240617,00,268,FY25,Q2,M05,WK20,Monday   
EMEA,20240617,00,39,FY25,Q2,M05,WK20,Monday   
EMEA,20240617,01,58,FY25,Q2,M05,WK20,Monday   
DAO,20240617,01,260,FY25,Q2,M05,WK20,Monday   
APJ,20240617,01,782,FY25,Q2,M05,WK20,Monday   
EMEA,20240617,02,21,FY25,Q2,M05,WK20,Monday   
DAO,20240617,02,312,FY25,Q2,M05,WK20,Monday   
APJ,20240617,02,821,FY25,Q2,M05,WK20,Monday   
DAO,20240617,03,227,FY25,Q2,M05,WK20,Monday   
EMEA,20240617,03,30,FY25,Q2,M05,WK20,Monday   
APJ,20240617,03,620,FY25,Q2,M05,WK20,Monday   
EMEA,20240617,04,123,FY25,Q2,M05,WK20,Monday   
DAO,20240617,04,211,FY25,Q2,M05,WK20,Monday   
APJ,20240617,04,458,FY25,Q2,M05,WK20,Monday   
APJ,20240617,05,638,FY25,Q2,M05,WK20,Monday   
EMEA,20240617,05,47,FY25,Q2,M05,WK20,Monday   
DAO,20240617,05,148,FY25,Q2,M05,WK20,Monday   
DAO,20240617,06,124,FY25,Q2,M05,WK20,Monday   
EMEA,20240617,06,208,FY25,Q2,M05,WK20,Monday   
APJ,20240617,06,832,FY25,Q2,M05,WK20,Monday   
EMEA,20240617,07,364,FY25,Q2,M05,WK20,Monday   
APJ,20240617,07,760,FY25,Q2,M05,WK20,Monday   
DAO,20240617,07,152,FY25,Q2,M05,WK20,Monday   
EMEA,20240617,08,639,FY25,Q2,M05,WK20,Monday   
APJ,20240617,08,687,FY25,Q2,M05,WK20,Monday   
DAO,20240617,08,124,FY25,Q2,M05,WK20,Monday   
DAO,20240617,09,166,FY25,Q2,M05,WK20,Monday   
APJ,20240617,09,667,FY25,Q2,M05,WK20,Monday   
EMEA,20240617,09,734,FY25,Q2,M05,WK20,Monday   
EMEA,20240617,10,755,FY25,Q2,M05,WK20,Monday   
APJ,20240617,10,396,FY25,Q2,M05,WK20,Monday   
DAO,20240617,10,99,FY25,Q2,M05,WK20,Monday   
APJ,20240617,11,253,FY25,Q2,M05,WK20,Monday   
EMEA,20240617,11,617,FY25,Q2,M05,WK20,Monday   
DAO,20240617,11,478,FY25,Q2,M05,WK20,Monday   
APJ,20240617,12,192,FY25,Q2,M05,WK20,Monday   
DAO,20240617,12,864,FY25,Q2,M05,WK20,Monday   
EMEA,20240617,12,746,FY25,Q2,M05,WK20,Monday   
EMEA,20240617,13,837,FY25,Q2,M05,WK20,Monday   
APJ,20240617,13,167,FY25,Q2,M05,WK20,Monday   
DAO,20240617,13,1724,FY25,Q2,M05,WK20,Monday   
EMEA,20240617,14,926,FY25,Q2,M05,WK20,Monday   
APJ,20240617,14,94,FY25,Q2,M05,WK20,Monday   
DAO,20240617,14,2143,FY25,Q2,M05,WK20,Monday   
EMEA,20240617,15,623,FY25,Q2,M05,WK20,Monday   
DAO,20240617,15,2968,FY25,Q2,M05,WK20,Monday   
APJ,20240617,15,55,FY25,Q2,M05,WK20,Monday   
DAO,20240617,16,2930,FY25,Q2,M05,WK20,Monday   
APJ,20240617,16,47,FY25,Q2,M05,WK20,Monday   
EMEA,20240617,16,519,FY25,Q2,M05,WK20,Monday   
DAO,20240617,17,2838,FY25,Q2,M05,WK20,Monday   
EMEA,20240617,17,376,FY25,Q2,M05,WK20,Monday   
APJ,20240617,17,25,FY25,Q2,M05,WK20,Monday   
EMEA,20240617,18,203,FY25,Q2,M05,WK20,Monday   
DAO,20240617,18,5149,FY25,Q2,M05,WK20,Monday   
APJ,20240617,18,20,FY25,Q2,M05,WK20,Monday   
DAO,20240617,19,2816,FY25,Q2,M05,WK20,Monday   
EMEA,20240617,19,343,FY25,Q2,M05,WK20,Monday   
APJ,20240617,19,9,FY25,Q2,M05,WK20,Monday   
APJ,20240617,20,9,FY25,Q2,M05,WK20,Monday   
DAO,20240617,20,2815,FY25,Q2,M05,WK20,Monday   
EMEA,20240617,20,156,FY25,Q2,M05,WK20,Monday   
EMEA,20240617,21,104,FY25,Q2,M05,WK20,Monday   
DAO,20240617,21,2488,FY25,Q2,M05,WK20,Monday   
APJ,20240617,21,30,FY25,Q2,M05,WK20,Monday   
APJ,20240617,22,44,FY25,Q2,M05,WK20,Monday   
EMEA,20240617,22,43,FY25,Q2,M05,WK20,Monday   
DAO,20240617,22,1899,FY25,Q2,M05,WK20,Monday   
DAO,20240617,23,1173,FY25,Q2,M05,WK20,Monday   
EMEA,20240617,23,48,FY25,Q2,M05,WK20,Monday   
APJ,20240617,23,144,FY25,Q2,M05,WK20,Monday   
DAO,20240618,00,925,FY25,Q2,M05,WK20,Tuesday  
EMEA,20240618,00,119,FY25,Q2,M05,WK20,Tuesday  
APJ,20240618,00,457,FY25,Q2,M05,WK20,Tuesday  
APJ,20240618,01,534,FY25,Q2,M05,WK20,Tuesday  
DAO,20240618,01,746,FY25,Q2,M05,WK20,Tuesday  
EMEA,20240618,01,79,FY25,Q2,M05,WK20,Tuesday  
APJ,20240618,02,1012,FY25,Q2,M05,WK20,Tuesday  
DAO,20240618,02,642,FY25,Q2,M05,WK20,Tuesday  
EMEA,20240618,02,41,FY25,Q2,M05,WK20,Tuesday  
DAO,20240618,03,566,FY25,Q2,M05,WK20,Tuesday  
EMEA,20240618,03,62,FY25,Q2,M05,WK20,Tuesday  
APJ,20240618,03,669,FY25,Q2,M05,WK20,Tuesday  
APJ,20240618,04,596,FY25,Q2,M05,WK20,Tuesday  
EMEA,20240618,04,45,FY25,Q2,M05,WK20,Tuesday  
DAO,20240618,04,312,FY25,Q2,M05,WK20,Tuesday  
APJ,20240618,05,660,FY25,Q2,M05,WK20,Tuesday  
EMEA,20240618,05,91,FY25,Q2,M05,WK20,Tuesday  
DAO,20240618,05,142,FY25,Q2,M05,WK20,Tuesday  
DAO,20240618,06,229,FY25,Q2,M05,WK20,Tuesday  
EMEA,20240618,06,235,FY25,Q2,M05,WK20,Tuesday  
APJ,20240618,06,935,FY25,Q2,M05,WK20,Tuesday  
EMEA,20240618,07,578,FY25,Q2,M05,WK20,Tuesday  
APJ,20240618,07,933,FY25,Q2,M05,WK20,Tuesday  
DAO,20240618,07,174,FY25,Q2,M05,WK20,Tuesday  
DAO,20240618,08,97,FY25,Q2,M05,WK20,Tuesday  
EMEA,20240618,08,746,FY25,Q2,M05,WK20,Tuesday  
APJ,20240618,08,876,FY25,Q2,M05,WK20,Tuesday  
DAO,20240618,09,100,FY25,Q2,M05,WK20,Tuesday  
APJ,20240618,09,669,FY25,Q2,M05,WK20,Tuesday  
EMEA,20240618,09,1124,FY25,Q2,M05,WK20,Tuesday  
EMEA,20240618,10,1272,FY25,Q2,M05,WK20,Tuesday  
APJ,20240618,10,440,FY25,Q2,M05,WK20,Tuesday  
DAO,20240618,10,260,FY25,Q2,M05,WK20,Tuesday  
APJ,20240618,11,269,FY25,Q2,M05,WK20,Tuesday  
EMEA,20240618,11,1018,FY25,Q2,M05,WK20,Tuesday  
DAO,20240618,11,341,FY25,Q2,M05,WK20,Tuesday  
DAO,20240618,12,1171,FY25,Q2,M05,WK20,Tuesday  
APJ,20240618,12,290,FY25,Q2,M05,WK20,Tuesday  
EMEA,20240618,12,855,FY25,Q2,M05,WK20,Tuesday  
EMEA,20240618,13,1060,FY25,Q2,M05,WK20,Tuesday  
DAO,20240618,13,2349,FY25,Q2,M05,WK20,Tuesday  
APJ,20240618,13,235,FY25,Q2,M05,WK20,Tuesday  
APJ,20240618,14,171,FY25,Q2,M05,WK20,Tuesday  
EMEA,20240618,14,1016,FY25,Q2,M05,WK20,Tuesday  
DAO,20240618,14,2841,FY25,Q2,M05,WK20,Tuesday  
DAO,20240618,15,2981,FY25,Q2,M05,WK20,Tuesday  
APJ,20240618,15,92,FY25,Q2,M05,WK20,Tuesday  
EMEA,20240618,15,916,FY25,Q2,M05,WK20,Tuesday  
DAO,20240618,16,3508,FY25,Q2,M05,WK20,Tuesday  
EMEA,20240618,16,798,FY25,Q2,M05,WK20,Tuesday  
APJ,20240618,16,59,FY25,Q2,M05,WK20,Tuesday  
EMEA,20240618,17,346,FY25,Q2,M05,WK20,Tuesday  
DAO,20240618,17,2619,FY25,Q2,M05,WK20,Tuesday  
APJ,20240618,17,27,FY25,Q2,M05,WK20,Tuesday  
APJ,20240618,18,15,FY25,Q2,M05,WK20,Tuesday  
DAO,20240618,18,2799,FY25,Q2,M05,WK20,Tuesday  
EMEA,20240618,18,258,FY25,Q2,M05,WK20,Tuesday  
DAO,20240618,19,2835,FY25,Q2,M05,WK20,Tuesday  
APJ,20240618,19,13,FY25,Q2,M05,WK20,Tuesday  
EMEA,20240618,19,226,FY25,Q2,M05,WK20,Tuesday  
EMEA,20240618,20,150,FY25,Q2,M05,WK20,Tuesday  
DAO,20240618,20,2679,FY25,Q2,M05,WK20,Tuesday  
APJ,20240618,20,13,FY25,Q2,M05,WK20,Tuesday  
APJ,20240618,21,23,FY25,Q2,M05,WK20,Tuesday  
DAO,20240618,21,2460,FY25,Q2,M05,WK20,Tuesday  
EMEA,20240618,21,131,FY25,Q2,M05,WK20,Tuesday  
APJ,20240618,22,49,FY25,Q2,M05,WK20,Tuesday  
EMEA,20240618,22,48,FY25,Q2,M05,WK20,Tuesday  
DAO,20240618,22,1789,FY25,Q2,M05,WK20,Tuesday  
APJ,20240618,23,121,FY25,Q2,M05,WK20,Tuesday  
EMEA,20240618,23,46,FY25,Q2,M05,WK20,Tuesday  
DAO,20240618,23,1213,FY25,Q2,M05,WK20,Tuesday  
DAO,20240619,00,648,FY25,Q2,M05,WK20,Wednesday
APJ,20240619,00,276,FY25,Q2,M05,WK20,Wednesday
EMEA,20240619,00,18,FY25,Q2,M05,WK20,Wednesday
APJ,20240619,01,823,FY25,Q2,M05,WK20,Wednesday
DAO,20240619,01,593,FY25,Q2,M05,WK20,Wednesday
EMEA,20240619,01,25,FY25,Q2,M05,WK20,Wednesday
APJ,20240619,02,815,FY25,Q2,M05,WK20,Wednesday
DAO,20240619,02,494,FY25,Q2,M05,WK20,Wednesday
EMEA,20240619,02,58,FY25,Q2,M05,WK20,Wednesday
APJ,20240619,03,720,FY25,Q2,M05,WK20,Wednesday
DAO,20240619,03,314,FY25,Q2,M05,WK20,Wednesday
EMEA,20240619,03,25,FY25,Q2,M05,WK20,Wednesday
APJ,20240619,04,474,FY25,Q2,M05,WK20,Wednesday
DAO,20240619,04,343,FY25,Q2,M05,WK20,Wednesday
EMEA,20240619,04,47,FY25,Q2,M05,WK20,Wednesday
APJ,20240619,05,424,FY25,Q2,M05,WK20,Wednesday
DAO,20240619,05,92,FY25,Q2,M05,WK20,Wednesday
EMEA,20240619,05,41,FY25,Q2,M05,WK20,Wednesday
APJ,20240619,06,1475,FY25,Q2,M05,WK20,Wednesday
DAO,20240619,06,284,FY25,Q2,M05,WK20,Wednesday
EMEA,20240619,06,357,FY25,Q2,M05,WK20,Wednesday
APJ,20240619,07,1003,FY25,Q2,M05,WK20,Wednesday
DAO,20240619,07,98,FY25,Q2,M05,WK20,Wednesday
EMEA,20240619,07,494,FY25,Q2,M05,WK20,Wednesday
EMEA,20240619,08,791,FY25,Q2,M05,WK20,Wednesday
APJ,20240619,08,893,FY25,Q2,M05,WK20,Wednesday
DAO,20240619,08,150,FY25,Q2,M05,WK20,Wednesday
APJ,20240619,09,708,FY25,Q2,M05,WK20,Wednesday
DAO,20240619,09,146,FY25,Q2,M05,WK20,Wednesday
EMEA,20240619,09,945,FY25,Q2,M05,WK20,Wednesday
APJ,20240619,10,508,FY25,Q2,M05,WK20,Wednesday
DAO,20240619,10,157,FY25,Q2,M05,WK20,Wednesday
EMEA,20240619,10,954,FY25,Q2,M05,WK20,Wednesday
APJ,20240619,11,476,FY25,Q2,M05,WK20,Wednesday
DAO,20240619,11,344,FY25,Q2,M05,WK20,Wednesday
EMEA,20240619,11,907,FY25,Q2,M05,WK20,Wednesday
APJ,20240619,12,300,FY25,Q2,M05,WK20,Wednesday
DAO,20240619,12,1025,FY25,Q2,M05,WK20,Wednesday
EMEA,20240619,12,880,FY25,Q2,M05,WK20,Wednesday
DAO,20240619,13,1480,FY25,Q2,M05,WK20,Wednesday
EMEA,20240619,13,951,FY25,Q2,M05,WK20,Wednesday
APJ,20240619,13,178,FY25,Q2,M05,WK20,Wednesday
APJ,20240619,14,143,FY25,Q2,M05,WK20,Wednesday
DAO,20240619,14,1932,FY25,Q2,M05,WK20,Wednesday
EMEA,20240619,14,1246,FY25,Q2,M05,WK20,Wednesday
APJ,20240619,15,171,FY25,Q2,M05,WK20,Wednesday
DAO,20240619,15,2087,FY25,Q2,M05,WK20,Wednesday
EMEA,20240619,15,914,FY25,Q2,M05,WK20,Wednesday
APJ,20240619,16,41,FY25,Q2,M05,WK20,Wednesday
DAO,20240619,16,2969,FY25,Q2,M05,WK20,Wednesday
EMEA,20240619,16,767,FY25,Q2,M05,WK20,Wednesday
APJ,20240619,17,45,FY25,Q2,M05,WK20,Wednesday
DAO,20240619,17,2362,FY25,Q2,M05,WK20,Wednesday
EMEA,20240619,17,343,FY25,Q2,M05,WK20,Wednesday
APJ,20240619,18,32,FY25,Q2,M05,WK20,Wednesday
DAO,20240619,18,2541,FY25,Q2,M05,WK20,Wednesday
EMEA,20240619,18,549,FY25,Q2,M05,WK20,Wednesday
APJ,20240619,19,6,FY25,Q2,M05,WK20,Wednesday
DAO,20240619,19,2068,FY25,Q2,M05,WK20,Wednesday
EMEA,20240619,19,233,FY25,Q2,M05,WK20,Wednesday
APJ,20240619,20,12,FY25,Q2,M05,WK20,Wednesday
DAO,20240619,20,2331,FY25,Q2,M05,WK20,Wednesday
EMEA,20240619,20,187,FY25,Q2,M05,WK20,Wednesday
APJ,20240619,21,32,FY25,Q2,M05,WK20,Wednesday
DAO,20240619,21,1610,FY25,Q2,M05,WK20,Wednesday
EMEA,20240619,21,104,FY25,Q2,M05,WK20,Wednesday
APJ,20240619,22,56,FY25,Q2,M05,WK20,Wednesday
DAO,20240619,22,1566,FY25,Q2,M05,WK20,Wednesday
EMEA,20240619,22,92,FY25,Q2,M05,WK20,Wednesday
APJ,20240619,23,133,FY25,Q2,M05,WK20,Wednesday
DAO,20240619,23,911,FY25,Q2,M05,WK20,Wednesday
EMEA,20240619,23,47,FY25,Q2,M05,WK20,Wednesday
DAO,20240620,00,773,FY25,Q2,M05,WK20,Thursday 
APJ,20240620,00,376,FY25,Q2,M05,WK20,Thursday 
EMEA,20240620,00,28,FY25,Q2,M05,WK20,Thursday 
DAO,20240620,01,694,FY25,Q2,M05,WK20,Thursday 
EMEA,20240620,01,7,FY25,Q2,M05,WK20,Thursday 
APJ,20240620,01,549,FY25,Q2,M05,WK20,Thursday 
DAO,20240620,02,477,FY25,Q2,M05,WK20,Thursday 
EMEA,20240620,02,21,FY25,Q2,M05,WK20,Thursday 
APJ,20240620,02,720,FY25,Q2,M05,WK20,Thursday 
EMEA,20240620,03,16,FY25,Q2,M05,WK20,Thursday 
DAO,20240620,03,292,FY25,Q2,M05,WK20,Thursday 
APJ,20240620,03,553,FY25,Q2,M05,WK20,Thursday 
DAO,20240620,04,186,FY25,Q2,M05,WK20,Thursday 
APJ,20240620,04,544,FY25,Q2,M05,WK20,Thursday 
EMEA,20240620,04,50,FY25,Q2,M05,WK20,Thursday 
APJ,20240620,05,738,FY25,Q2,M05,WK20,Thursday 
DAO,20240620,05,169,FY25,Q2,M05,WK20,Thursday 
EMEA,20240620,05,76,FY25,Q2,M05,WK20,Thursday 
EMEA,20240620,06,191,FY25,Q2,M05,WK20,Thursday 
DAO,20240620,06,99,FY25,Q2,M05,WK20,Thursday 
APJ,20240620,06,885,FY25,Q2,M05,WK20,Thursday 
EMEA,20240620,07,480,FY25,Q2,M05,WK20,Thursday 
APJ,20240620,07,1160,FY25,Q2,M05,WK20,Thursday 
DAO,20240620,07,104,FY25,Q2,M05,WK20,Thursday 
EMEA,20240620,08,689,FY25,Q2,M05,WK20,Thursday 
DAO,20240620,08,64,FY25,Q2,M05,WK20,Thursday 
APJ,20240620,08,983,FY25,Q2,M05,WK20,Thursday 
DAO,20240620,09,140,FY25,Q2,M05,WK20,Thursday 
EMEA,20240620,09,879,FY25,Q2,M05,WK20,Thursday 
APJ,20240620,09,616,FY25,Q2,M05,WK20,Thursday 
APJ,20240620,10,552,FY25,Q2,M05,WK20,Thursday 
EMEA,20240620,10,830,FY25,Q2,M05,WK20,Thursday 
DAO,20240620,10,129,FY25,Q2,M05,WK20,Thursday 
APJ,20240620,11,355,FY25,Q2,M05,WK20,Thursday 
DAO,20240620,11,365,FY25,Q2,M05,WK20,Thursday 
EMEA,20240620,11,1253,FY25,Q2,M05,WK20,Thursday 
DAO,20240620,12,785,FY25,Q2,M05,WK20,Thursday 
APJ,20240620,12,320,FY25,Q2,M05,WK20,Thursday 
EMEA,20240620,12,944,FY25,Q2,M05,WK20,Thursday 
EMEA,20240620,13,1016,FY25,Q2,M05,WK20,Thursday 
APJ,20240620,13,271,FY25,Q2,M05,WK20,Thursday 
DAO,20240620,13,1518,FY25,Q2,M05,WK20,Thursday 
DAO,20240620,14,2439,FY25,Q2,M05,WK20,Thursday 
EMEA,20240620,14,1010,FY25,Q2,M05,WK20,Thursday 
APJ,20240620,14,168,FY25,Q2,M05,WK20,Thursday 
EMEA,20240620,15,899,FY25,Q2,M05,WK20,Thursday 
DAO,20240620,15,2901,FY25,Q2,M05,WK20,Thursday 
APJ,20240620,15,115,FY25,Q2,M05,WK20,Thursday 
APJ,20240620,16,83,FY25,Q2,M05,WK20,Thursday 
EMEA,20240620,16,644,FY25,Q2,M05,WK20,Thursday 
DAO,20240620,16,2544,FY25,Q2,M05,WK20,Thursday 
EMEA,20240620,17,362,FY25,Q2,M05,WK20,Thursday 
DAO,20240620,17,2525,FY25,Q2,M05,WK20,Thursday 
APJ,20240620,17,33,FY25,Q2,M05,WK20,Thursday 
APJ,20240620,18,13,FY25,Q2,M05,WK20,Thursday 
EMEA,20240620,18,319,FY25,Q2,M05,WK20,Thursday 
DAO,20240620,18,2699,FY25,Q2,M05,WK20,Thursday 
APJ,20240620,19,5,FY25,Q2,M05,WK20,Thursday 
DAO,20240620,19,3086,FY25,Q2,M05,WK20,Thursday 
EMEA,20240620,19,192,FY25,Q2,M05,WK20,Thursday 
EMEA,20240620,20,167,FY25,Q2,M05,WK20,Thursday 
APJ,20240620,20,12,FY25,Q2,M05,WK20,Thursday 
DAO,20240620,20,2842,FY25,Q2,M05,WK20,Thursday 
EMEA,20240620,21,132,FY25,Q2,M05,WK20,Thursday 
APJ,20240620,21,32,FY25,Q2,M05,WK20,Thursday 
DAO,20240620,21,2359,FY25,Q2,M05,WK20,Thursday 
EMEA,20240620,22,51,FY25,Q2,M05,WK20,Thursday 
DAO,20240620,22,1506,FY25,Q2,M05,WK20,Thursday 
APJ,20240620,22,46,FY25,Q2,M05,WK20,Thursday 
APJ,20240620,23,139,FY25,Q2,M05,WK20,Thursday 
EMEA,20240620,23,62,FY25,Q2,M05,WK20,Thursday 
DAO,20240620,23,1100,FY25,Q2,M05,WK20,Thursday 
APJ,20240621,00,274,FY25,Q2,M05,WK20,Friday   
EMEA,20240621,00,31,FY25,Q2,M05,WK20,Friday   
DAO,20240621,00,695,FY25,Q2,M05,WK20,Friday   
EMEA,20240621,01,29,FY25,Q2,M05,WK20,Friday   
APJ,20240621,01,833,FY25,Q2,M05,WK20,Friday   
DAO,20240621,01,600,FY25,Q2,M05,WK20,Friday   
EMEA,20240621,02,27,FY25,Q2,M05,WK20,Friday   
DAO,20240621,02,516,FY25,Q2,M05,WK20,Friday   
APJ,20240621,02,851,FY25,Q2,M05,WK20,Friday   
APJ,20240621,03,866,FY25,Q2,M05,WK20,Friday   
EMEA,20240621,03,23,FY25,Q2,M05,WK20,Friday   
DAO,20240621,03,377,FY25,Q2,M05,WK20,Friday   
DAO,20240621,04,223,FY25,Q2,M05,WK20,Friday   
APJ,20240621,04,760,FY25,Q2,M05,WK20,Friday   
EMEA,20240621,04,19,FY25,Q2,M05,WK20,Friday   
APJ,20240621,05,700,FY25,Q2,M05,WK20,Friday   
EMEA,20240621,05,107,FY25,Q2,M05,WK20,Friday   
DAO,20240621,05,130,FY25,Q2,M05,WK20,Friday   
DAO,20240621,06,129,FY25,Q2,M05,WK20,Friday   
APJ,20240621,06,1058,FY25,Q2,M05,WK20,Friday   
EMEA,20240621,06,555,FY25,Q2,M05,WK20,Friday   
EMEA,20240621,07,376,FY25,Q2,M05,WK20,Friday   
DAO,20240621,07,171,FY25,Q2,M05,WK20,Friday   
APJ,20240621,07,1243,FY25,Q2,M05,WK20,Friday   
DAO,20240621,08,169,FY25,Q2,M05,WK20,Friday   
